file_name,caption
VizWiz_train_00000147.jpg,"A person with a white shirt on, very close up, can only see part of arm."
VizWiz_train_00000147.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000147.jpg,A man wearing a white t-shirt with a gold lining around the sleeve.
VizWiz_train_00000147.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000148.jpg,A clock showing the time as being 2:03 is pictured in front of a kleenex box and a remote control.
VizWiz_train_00000148.jpg,A digital clock is sitting on a table with a phone sitting right behind it.
VizWiz_train_00000148.jpg,A white alarm clock showing it is 2:03 pm
VizWiz_train_00000148.jpg,"A clock reading ""2:03"" is sitting in front of a cordless telephone."
VizWiz_train_00000148.jpg,A Timex digital clock that reads 2:03 pm.
VizWiz_train_00000149.jpg,double A battery inside of a small wrench socket.
VizWiz_train_00000149.jpg,Beautiful view from behind the walls hidden under dark mist
VizWiz_train_00000149.jpg,A battery is on top of the table.
VizWiz_train_00000149.jpg,AA battery that is placed inside a metal holder
VizWiz_train_00000149.jpg,Battery in a ratchet attachment on a surface.
VizWiz_train_00000150.jpg,A piece of a blue and white clothing with letters A & R embossed on it.
VizWiz_train_00000150.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000150.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000150.jpg,Pictured is what appears to be a woman posing in a dress.
VizWiz_train_00000150.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000151.jpg,a k cup of extra bold Sumatran reserve coffee
VizWiz_train_00000151.jpg,seems to be an image of a k-cup of coffee
VizWiz_train_00000151.jpg,Green Mountain Coffee K-cup placed on granite table.
VizWiz_train_00000151.jpg,I see one k-cup on a marbled countertop.
VizWiz_train_00000151.jpg,a caplet of extra bold Green Mountain Sumatran reserve coffee
VizWiz_train_00000152.jpg,A bottle of 100% Drug Free Sleep Aid Melatonin
VizWiz_train_00000152.jpg,a bottle of melatonin sleep supplement from Nature's Bounty
VizWiz_train_00000152.jpg,A plastic pill bottle for sleep is on a table.
VizWiz_train_00000152.jpg,A bottle of melatonin is laying on its side.
VizWiz_train_00000152.jpg,A bottle of melatonin pills on a table.
VizWiz_train_00000153.jpg,A red can of something inside a fridge
VizWiz_train_00000153.jpg,A red canned beverage sitting on a counter
VizWiz_train_00000153.jpg,A red can of coca cola placed on top of a white surface area.
VizWiz_train_00000153.jpg,A red can of  soda is inside of the fridge.
VizWiz_train_00000153.jpg,I see a drink in a can on a ceramic surface.
VizWiz_train_00000154.jpg,A person has lotion with a ornament on it with a green background
VizWiz_train_00000154.jpg,Someone legs are next to a substance wrapped in green  material and some red substance placed on top.
VizWiz_train_00000154.jpg,A green bag is sitting next to a person's legs
VizWiz_train_00000154.jpg,An image of someone's leg wearing black pants and a bag with Christmas decorations printed on it.
VizWiz_train_00000154.jpg,"Someone's lap, they're wearing jeans and there looks like there is a present next to them."
VizWiz_train_00000155.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000155.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000155.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000155.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000155.jpg,Quality issues are too severe to recognize visual content.
VizWiz_train_00000156.jpg,An open package of Anti-diarrheal medication sitting on a counter top.
VizWiz_train_00000156.jpg,A box of over the counter anti-diarrheal medication from Kroger
VizWiz_train_00000156.jpg,a small package of Kroger anti-diarrheal medication tablets.
VizWiz_train_00000156.jpg,a paper pack of Anti Diarrheal to control the symptoms of Diarrhea
VizWiz_train_00000156.jpg,Kroger brand anti diarrheal medicine on a counter top.
VizWiz_train_00000157.jpg,A person's hand holding a coin between their index finger and thumb.
VizWiz_train_00000157.jpg,Beautiful view from behind the walls hidden under dark mist
VizWiz_train_00000157.jpg,A person holding a foreign coin of currency.
VizWiz_train_00000157.jpg,A person holds a round coin in between their thumb and forefinger.
VizWiz_train_00000157.jpg,"Someone holding a silver coin, doesn't look American, has some writing in the middle."
VizWiz_train_00000158.jpg,A green bottle of medicine with a green plant on the label.
VizWiz_train_00000158.jpg,A green bottle of nutritional supplements with a green label
VizWiz_train_00000158.jpg,A bottle of Puritan's Pride product with a green label
VizWiz_train_00000158.jpg,some type of liquid that is in a container
VizWiz_train_00000158.jpg,"A can or bottle of something, says Puritan's Pride across the top."
VizWiz_train_00000159.jpg,A green color juice box is on the floor in closed condition
VizWiz_train_00000159.jpg,a container of minute maid gushin green apple juice
VizWiz_train_00000159.jpg,A half gallon green container of green apple juice on a wood cutting board.
VizWiz_train_00000159.jpg,In this image is a carton of green apple juice
